TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
3.61999999999671,4,339.619243163045,0.0794666506408059,153.478322205662,232.763511876687,15.7331065945327,5.50940841480436,12539.9507174231,-0.00204673967791221,-0.00841200125153168,0,258.487944921805,89.9980224609375,13.5512679718768,5.51432657994874,120.104584820653,197.239115205545
3.81999999999653,4,371.288926180766,0.0907381614901921,162.343555607872,238.700433239815,15.6284137777984,5.5135835735385,13983.8438676231,-0.00163692366051734,-0.0100006488436934,0.00197823410294464,289.366212775033,89.996044921875,14.8839200216247,6.419832052617,123.856813504233,208.961439943007
4.01999999999634,4,404.732357226347,0.115884674163005,171.214765649561,244.818167297984,15.5237206034362,5.51650833020502,15497.9082880341,-0.00138614445991193,-0.0116968383532217,0.00675411371771861,322.004305220657,89.9912689208984,16.2541284951545,7.40928440977259,127.410055233671,220.771732469249
4.21999999999616,4,439.950246075098,0.141364827461618,180.087144100984,251.100673805162,15.4190273694694,5.51701446662626,17079.467607652,-0.00130663380221843,-0.0134300895166622,0.00873234782066324,356.420962752519,89.9904479980469,17.6591251287534,8.49038055300886,130.778104176265,232.671635272545
4.41999999999598,4,476.942023464991,0.152254578762589,188.952897925064,257.530274374397,15.3143346123397,5.51359800752661,18725.0469092497,-0.00138806890526744,-0.0151261028753483,0.00395646820588927,392.619228643227,89.9952239990234,19.0963156357381,9.67412285194474,133.97399854519,244.662820318088
4.6199999999958,4,515.705198660644,0.162907247170407,197.801121142379,264.087357347906,15.2096413783729,5.50488516045014,20430.1654807008,-0.00158382290408475,-0.0167039693108022,0.00197823410294464,430.584232873336,89.9876495361328,20.5632682949359,10.973652492024,137.010071929124,256.746986846185
4.81999999999562,4,556.235199318838,0.199118770223738,206.623020369552,270.754195503043,15.1049481444061,5.49171664639232,22190.2280356239,-0.00181328672039713,-0.0180947635725413,0.00873234782066324,470.327655897154,89.9876495361328,22.0577190678864,12.3967269819246,139.89789863697,268.925857633731
5.01999999999543,4,598.52624552754,0.235193010055411,215.414161438017,277.516884908499,15.0002554468811,5.47599462111319,24001.3281670272,-0.0019919753941318,-0.0193511813186023,0.00675411371771861,511.821538467641,89.9896270751953,23.5775782753944,13.9490776116471,142.648214787554,281.201184263509
5.21999999999525,4,642.571750399121,0.256957552371026,224.170598939041,284.362600466047,14.8955621533096,5.45825389548545,25859.553012643,-0.00204382128292461,-0.0206006138285492,0.00738287021549307,555.080630548091,89.9864929199219,25.1209211190883,15.6364172603629,145.270942254156,293.57474160349
5.41999999999507,4,688.364342965255,0.314961343177713,232.888436014165,291.279239396177,14.7908691577613,5.43852024999673,27760.8454790019,-0.00195499647233991,-0.0219493212135243,0.00395646820588927,600.081333389619,89.9852355957031,26.6859763723263,17.4644314608274,147.775240179295,306.048334733195
5.61999999999489,4,735.895879986393,0.373160304213337,241.563841589163,298.255388049646,14.6861761026084,5.4168257647445,29701.0157252138,-0.0017348451808442,-0.0234414543441319,0.0123494047413773,646.842312591623,89.9794464111328,28.2711152242277,19.4387621359034,150.169562860723,318.62379489653
5.81999999999471,4,785.157459678641,0.403224430696245,250.193055828181,305.28028030813,14.5814828686416,5.39320692289071,31675.8056318696,-0.00143057224760684,-0.025094824507503,0.0243593981975793,695.323349860023,89.9725921630859,29.8748404531415,21.5650084424321,152.46171187299,331.302983416343
6.01999999999452,4,836.139436414128,0.455887870215736,258.772392396319,312.343758371027,14.476789932698,5.36770146667714,33680.8446444632,-0.00113448776534078,-0.0268979540351978,0.0241268448083798,745.522227099452,89.9699859619141,31.4957760492865,23.8487211225743,154.65888730878,344.087791916314
6.21999999999434,4,888.831436037249,0.519638338806183,267.298248076327,319.436241064623,14.3720968775451,5.34035080059999,35711.7256163132,-0.000939263201688102,-0.0288100905857896,0.0217105091777269,797.453155955927,89.9754913330078,33.1326573980446,26.2953956871275,156.767736709009,356.980139022961
6.41999999999416,4,943.222373105167,0.580663664858228,275.767104300909,326.548684594447,14.2674037031829,5.31119936056474,37763.9590724106,-0.000899312336994804,-0.0307962072487151,0.0214211638472158,851.081695284116,89.9691650390625,34.7843220763146,28.9104668847797,158.794398956555,369.981975200652
6.61999999999398,4,999.30046894406,0.650278206323471,284.175539314608,333.672565402875,14.16271064803,5.28029497514119,39833.0658653632,-0.000996659804418192,-0.0328176390244129,0.0178527311554147,906.402393671118,89.9637756347656,36.4497012502403,31.6993014019612,160.74454449055,383.095278672074
6.8199999999938,4,1057.05327149684,0.742347076701464,292.520232521004,340.799835877686,14.0580177120864,5.24768986742034,41914.5370707231,-0.0011524085440596,-0.0348626179544541,0.0208910976509303,963.400238065275,89.96162109375,38.1278117769573,34.667192457022,162.623411416298,396.322060001419
7.01999999999362,4,1116.46766557357,0.817572819446698,300.797595683464,347.922583497341,13.9533246569335,5.21280182554351,44003.8391523118,-0.00128768437102419,-0.036965776235165,0.0345967058662134,1022.06670476577,89.9617218017578,39.817748357752,37.821852266238,164.435839368235,409.664357692416
7.21999999999343,4,1177.41612804501,0.916410510068179,306.795259254275,353.111567855944,13.9018472246826,3.48998496978791,45636.2195105731,-0.00109338697562699,-0.0985209219204178,0.0946456866683056,1082.36843028188,89.9493988037109,41.5157256289282,41.223459896228,165.343598512118,416.567705085595
7.41999999999325,4,1238.5415202767,1.01499552342797,304.091234929337,350.759784641163,13.8921184949577,0.484728408714166,44650.1426078526,-0.00210647489460135,-0.138372890837741,0.13570494013951,1143.56473764281,89.960205078125,43.2096754504683,44.6128095285337,165.580966618858,418.357172745597
7.61999999999307,4,1298.97912402564,1.11637049259615,300.66066354043,347.784269008928,13.8823897652328,0.765473270855319,43321.9524277768,-0.00177540230038603,-0.171677759058562,0.170766933036086,1204.31658948907,89.9294494628906,44.8985048774123,47.809093335604,165.822926133168,420.151384329274
7.81999999999289,4,1358.7502811607,1.23349216602783,297.401981136375,344.968436966453,13.8726610355079,0.676678197180812,42075.3746423875,0.000762860338940312,-0.233650206401132,0.233007383633313,1264.38296368775,89.8720916748047,46.5823310012814,50.8594752194422,166.068911686293,421.950293445225
8.01999999999271,4,1417.88438611128,1.32943079449891,294.270720804122,342.273657423655,13.862932305783,0.610487673961636,40894.319335098,0.00532846319085276,-0.318320886995576,0.317691479714065,1323.78933845302,89.7902648925781,48.261215759122,53.8052338368823,166.318486149372,423.753855809958
